411.5  , 9.971735525527627431e+00
412    , 9.778518438480780617e+00
412.5  , 9.591090269480831765e+00
413    , 9.409262446007740976e+00
413.5  , 9.232797315022535756e+00
414    , 9.061410726152551831e+00
414.5  , 8.894784947617432991e+00
415    , 8.732586748525593023e+00
415.5  , 8.574480314800235092e+00
416    , 8.420147914661008315e+00
416.5  , 8.269302814550034242e+00
417    , 8.121707361428352812e+00
417.5  , 7.977175565961116988e+00
418    , 7.835578268888028219e+00
418.5  , 7.696843141023314239e+00
419    , 7.560954683255736164e+00
419.5  , 7.427938727437353172e+00
420    , 7.297846937272292500e+00
420.5  , 7.170743892390705199e+00
421    , 7.046701921978360872e+00
421.5  , 6.925767523368969059e+00
422    , 6.807966528414595153e+00
422.5  , 6.693283438003998498e+00
423    , 6.581664005247851890e+00
423.5  , 6.473007485923115922e+00
424    , 6.367184720769488493e+00
424.5  , 6.264025219563361446e+00
425    , 6.163350742525517845e+00
425.5  , 6.064970133950700060e+00
426    , 5.968705154059690265e+00
426.5  , 5.874395645369707708e+00
427    , 5.781915031805652916e+00
427.5  , 5.691175485070519180e+00
428    , 5.602135674201006665e+00
428.5  , 5.514793016011910964e+00
429    , 5.429188841466530135e+00
429.5  , 5.345392896565426710e+00
430    , 5.263495592790816247e+00
430.5  , 5.183597674365739039e+00
431    , 5.105792135957613276e+00
431.5  , 5.030151306752210338e+00
432    , 4.956719100898034469e+00
432.5  , 4.885503267950701556e+00
433    , 4.816470226502535645e+00
433.5  , 4.749537314626939732e+00
434    , 4.684583122619225826e+00
434.5  , 4.621460408922646756e+00
435    , 4.559988350572774074e+00
435.5  , 4.499980958234766071e+00
436    , 4.441252242573786368e+00
436.5  , 4.383623963810608259e+00
437    , 4.326946297203281055e+00
437.5  , 4.271105582602735318e+00
438    , 4.216019158082374041e+00
438.5  , 4.161645692678900055e+00
439    , 4.107987769577517767e+00
439.5  , 4.055071220630291684e+00
440    , 4.002960625467372857e+00
440.5  , 3.951725730089325150e+00
441    , 3.901446613237539829e+00
441.5  , 3.852200770468200197e+00
442    , 3.804047615041046271e+00
442.5  , 3.757028477919376108e+00
443    , 3.711156275029219298e+00
443.5  , 3.666415507259340956e+00
444    , 3.622770010016854059e+00
444.5  , 3.580152620486400927e+00
445    , 3.538488426297003109e+00
445.5  , 3.497684432781240638e+00
446    , 3.457655394827312101e+00
446.5  , 3.418323816879033750e+00
447    , 3.379625119306253644e+00
447.5  , 3.341517971145674171e+00
448    , 3.303979123730438783e+00
448.5  , 3.267018909801372217e+00
449    , 3.230663161210537204e+00
449.5  , 3.194955792106435766e+00
450    , 3.159948466193191585e+00
450.5  , 3.125698013545338050e+00
451    , 3.092253514681791771e+00
451.5  , 3.059653717380644178e+00
452    , 3.027908954382720452e+00
452.5  , 2.997011476132402041e+00
453    , 2.966927701222009439e+00
453.5  , 2.937595633206595114e+00
454    , 2.908935193344770020e+00
454.5  , 2.880848220598702714e+00
455    , 2.853233970745353787e+00
455.5  , 2.825989116376479426e+00
456    , 2.799025829195071147e+00
456.5  , 2.772279529570976120e+00
457    , 2.745706303355690547e+00
457.5  , 2.719298400993596765e+00
458    , 2.693079071151548654e+00
458.5  , 2.667107727089288005e+00
459    , 2.641464447548203420e+00
459.5  , 2.616257726306951970e+00
460    , 2.591596057144190279e+00
460.5  , 2.567600849764605453e+00
461    , 2.544370265206030268e+00
461.5  , 2.521989548580266582e+00
462    , 2.500505197221024378e+00
462.5  , 2.479932710239539428e+00
463    , 2.460243672598545928e+00
463.5  , 2.441365755112270719e+00
464    , 2.423195630372471765e+00
464.5  , 2.405591223192811157e+00
465    , 2.388394959275716101e+00
465.5  , 2.371433765212378031e+00
466    , 2.354539733964398529e+00
466.5  , 2.337555291234204802e+00
467    , 2.320356444131903562e+00
467.5  , 2.302842448434457179e+00
468    , 2.284959057252536674e+00
468.5  , 2.266703687400934530e+00
469    , 2.248107337102126735e+00
469.5  , 2.229252668282707628e+00
470    , 2.210248174721332948e+00
470.5  , 2.191233348419134863e+00
471    , 2.172360597303272911e+00
471.5  , 2.153787495671319441e+00
472    , 2.135661285080024285e+00
472.5  , 2.118105958419279400e+00
473    , 2.101222259912124635e+00
473.5  , 2.085077352373918114e+00
474    , 2.069691901286307978e+00
474.5  , 2.055055573908471711e+00
475    , 2.041124456091903738e+00
475.5  , 2.027815885910009275e+00
476    , 2.015031702324955543e+00
476.5  , 2.002655662002467807e+00
477    , 1.990568938423064482e+00
477.5  , 1.978657871437677018e+00
478    , 1.966816550452854528e+00
478.5  , 1.954970063097620336e+00
479    , 1.943051246556614098e+00
479.5  , 1.931034268977776192e+00
480    , 1.918913963990693583e+00
480.5  , 1.906703247521396971e+00
481    , 1.894443450533184414e+00
481.5  , 1.882188819915384004e+00
482    , 1.869996185742530015e+00
482.5  , 1.857930127644775942e+00
483    , 1.846044892511449209e+00
483.5  , 1.834389560861467094e+00
484    , 1.822997714102508438e+00
484.5  , 1.811884851345810121e+00
485    , 1.801053555776577886e+00
485.5  , 1.790490911468781698e+00
486    , 1.780171086570359940e+00
486.5  , 1.770052750118014995e+00
487    , 1.760099737518861174e+00
487.5  , 1.750265551439188716e+00
488    , 1.740516610471317671e+00
488.5  , 1.730814166837157275e+00
489    , 1.721142721425469535e+00
489.5  , 1.711489358310225084e+00
490    , 1.701851494306217072e+00
490.5  , 1.692244628524682604e+00
491    , 1.682686843262064080e+00
491.5  , 1.673206553555629084e+00
492    , 1.663829591257438567e+00
492.5  , 1.654589537775172259e+00
493    , 1.645514808146096852e+00
493.5  , 1.636623484666655415e+00
494    , 1.627933649633291235e+00
494.5  , 1.619450469416415794e+00
495    , 1.611173944016029314e+00
495.5  , 1.603093740691307723e+00
496    , 1.595194360331013916e+00
496.5  , 1.587455137453499088e+00
497    , 1.579852823391908023e+00
497.5  , 1.572361586294180213e+00
498    , 1.564958177493460445e+00
498.5  , 1.557621931508099022e+00
499    , 1.550329599671241843e+00
499.5  , 1.543065682871651578e+00
500    , 1.535817265183298641e+00
500.5  , 1.528576597050563590e+00
501    , 1.521330762547416393e+00
501.5  , 1.514074595303444459e+00
502    , 1.506800345763029902e+00
502.5  , 1.499495098000142246e+00
503    , 1.492153685644369121e+00
503.5  , 1.484760609584473423e+00
504    , 1.477305537079631081e+00
504.5  , 1.469778135389017359e+00
505    , 1.462168071771808187e+00
505.5  , 1.454462430301972864e+00
506    , 1.446663794164717576e+00
506.5  , 1.438769580174835916e+00
507    , 1.430787537887946659e+00
507.5  , 1.422730583230079615e+00
508    , 1.414616798497678740e+00
508.5  , 1.406469432357597915e+00
509    , 1.398316899847104944e+00
509.5  , 1.390182449633055040e+00
510    , 1.382099663123127042e+00
510.5  , 1.374089205798970426e+00
511    , 1.366171743142233996e+00
511.5  , 1.358357607893741603e+00
512    , 1.350654549609112687e+00
512.5  , 1.343052235547521622e+00
513    , 1.335537749782938821e+00
513.5  , 1.328090426833714810e+00
514    , 1.320681851662582451e+00
514.5  , 1.313278442861862239e+00
515    , 1.305844035838668482e+00
515.5  , 1.298350215555734710e+00
516    , 1.290765983790586713e+00
516.5  , 1.283065508691163537e+00
517    , 1.275241040701847073e+00
517.5  , 1.267282247081812807e+00
518    , 1.259194294201472442e+00
518.5  , 1.250995264357269710e+00
519    , 1.242705823030852530e+00
519.5  , 1.234351802074283189e+00
520    , 1.225964199710033675e+00
520.5  , 1.217579180530990790e+00
521    , 1.209222576389215043e+00
521.5  , 1.200920219136767386e+00
522    , 1.192690191070091332e+00
522.5  , 1.184542824930010507e+00
523    , 1.176478120716525355e+00
523.5  , 1.168488328874017546e+00
524    , 1.160555367106044233e+00
524.5  , 1.152658569930956611e+00
525    , 1.144766939126281136e+00
525.5  , 1.136859809210368999e+00
526    , 1.128903598775540473e+00
526.5  , 1.120877642340147418e+00
527    , 1.112766440792952505e+00
527.5  , 1.104557078207925036e+00
528    , 1.096252137770271418e+00
528.5  , 1.087854202665197834e+00
529    , 1.079381355189146685e+00
529.5  , 1.070856844008973852e+00
530    , 1.062306500976739398e+00
530.5  , 1.053761324314917092e+00
531    , 1.045254895431186881e+00
531.5  , 1.036813046177609277e+00
532    , 1.028464191591451860e+00
532.5  , 1.020226413969157253e+00
533    , 1.012115212421962118e+00
533.5  , 1.004133170135072861e+00
534    , 9.962828702936948888e-01
534.5  , 9.885513969717982796e-01
535    , 9.809310006137648141e-01
535.5  , 9.733984325527390569e-01
536    , 9.659356104922783848e-01
536.5  , 9.585167025803216223e-01
537    , 9.511262097056322196e-01
537.5  , 9.437383000161487789e-01
538    , 9.363374744006347505e-01
538.5  , 9.289159833034716929e-01
539    , 9.214583276134233891e-01
539.5  , 9.139670905156953573e-01
540    , 9.064371056398757842e-01
540.5  , 8.988787057267888514e-01
541    , 8.912970571468470382e-01
541.5  , 8.837050758260805994e-01
542    , 8.761156776905203447e-01
542.5  , 8.685521114070212656e-01
543    , 8.610272929016138388e-01
543.5  , 8.535696372115653130e-01
544    , 8.461998098185246064e-01
544.5  , 8.389436425745530057e-01
545    , 8.318295505169176485e-01
545.5  , 8.248859486828856724e-01
546    , 8.181412521097244372e-01
546.5  , 8.116161262790827502e-01
547    , 8.053364030430217868e-01
547.5  , 7.993201646979845032e-01
548    , 7.935777439847949699e-01
548.5  , 7.881143072738658883e-01
549    , 7.829246881947846681e-01
549.5  , 7.779933876363146483e-01
550    , 7.732919905611889133e-01
550.5  , 7.687869155617277350e-01
551    , 7.644290821190149465e-01
551.5  , 7.601668265289283077e-01
552    , 7.559381523465211750e-01
552.5  , 7.516862294972591618e-01
553    , 7.473516447214013647e-01
553.5  , 7.428749847592073241e-01
554    , 7.382123354621731304e-01
554.5  , 7.333326986078256837e-01
555    , 7.282179918997216950e-01
555.5  , 7.228656321526554240e-01
556    , 7.172885352926572367e-01
556.5  , 7.115254490978188961e-01
557    , 7.056254540870565695e-01
557.5  , 6.996453803349047540e-01
558    , 6.936627233975469764e-01
558.5  , 6.877523956459602461e-01
559    , 6.819867262659157214e-01
559.5  , 6.764406276283910779e-01
560    , 6.711760961783326263e-01
560.5  , 6.662370460642443870e-01
561    , 6.616570586938058662e-01
561.5  , 6.574464668078414675e-01
562    , 6.535975208507329715e-01
562.5  , 6.500843889704190914e-01
563    , 6.468631570183961399e-01
563.5  , 6.438821612905417657e-01
564    , 6.410768221567028080e-01
564.5  , 6.383748104311085525e-01
565    , 6.357167128540180956e-01
565.5  , 6.330379497952789425e-01
566    , 6.302894407359745932e-01
566.5  , 6.274376042684257637e-01
567    , 6.244591917257773517e-01
567.5  , 6.213516199228232839e-01
568    , 6.181303879708003324e-01
568.5  , 6.148213277217694506e-01
569    , 6.114709365094407323e-01
569.5  , 6.081257116675242713e-01
570    , 6.048399000853484919e-01
570.5  , 6.016729150226538536e-01
571    , 5.986738369983565233e-01
571.5  , 5.958865801609606327e-01
572    , 5.933447259181451328e-01
572.5  , 5.910741061219718651e-01
573    , 5.890773039576463477e-01
573.5  , 5.873517362399629516e-01
574    , 5.858767374872723144e-01
574.5  , 5.846290590327197778e-01
575    , 5.835699530982132455e-01
575.5  , 5.826606719056615091e-01
576    , 5.818598844917666213e-01
576.5  , 5.811314262636426697e-01
577    , 5.804391326284042973e-01
577.5  , 5.797545885487843664e-01
578    , 5.790622949135459940e-01
578.5  , 5.783519189818647765e-01
579    , 5.776234607537411581e-01
579.5  , 5.768820865995866187e-01
580    , 5.761458788158444477e-01
580.5  , 5.754303365137509729e-01
581    , 5.747561251749554456e-01
581.5  , 5.741516598367250035e-01
582    , 5.736324396102961964e-01
582.5  , 5.732165467921120916e-01
583    , 5.729194804934091279e-01
583.5  , 5.727489902698056357e-01
584    , 5.727076593065077992e-01
584.5  , 5.727903212331033611e-01
585    , 5.729918096791801752e-01
585.5  , 5.733017919039138377e-01
586    , 5.736996024256552085e-01
586.5  , 5.741723253183739217e-01
587    , 5.747044614708332055e-01
587.5  , 5.752727622161781795e-01
588    , 5.758643116283779229e-01
588.5  , 5.764610274109902566e-01
589    , 5.770499936379838157e-01
589.5  , 5.776208775685348629e-01
590    , 5.781607632766125882e-01
590.5  , 5.786619012065984391e-01
591    , 5.791217081732866756e-01
591.5  , 5.795350178062647073e-01
592    , 5.798992469203265721e-01
592.5  , 5.802169787006785651e-01
593    , 5.804907963325266484e-01
593.5  , 5.807258661862828575e-01
594    , 5.809376873731841862e-01
594.5  , 5.811314262636426697e-01
595    , 5.813277483393071154e-01
595.5  , 5.815447358966207014e-01
596    , 5.817953048616135714e-01
596.5  , 5.821078702715533071e-01
597    , 5.824979312376763474e-01
597.5  , 5.829835700564256484e-01
598    , 5.835777026538316870e-01
598.5  , 5.842958281411311239e-01
599    , 5.851353633331178861e-01
599.5  , 5.860988914149980467e-01
600    , 5.871709132755349447e-01
600.5  , 5.883385129886979925e-01
601    , 5.895732755172201633e-01
601.5  , 5.908467858238339865e-01
602    , 5.921228793156537717e-01
602.5  , 5.933653913997941620e-01
603    , 5.945407406685756513e-01
603.5  , 5.956127625291125494e-01
604    , 5.965530419441377186e-01
604.5  , 5.973434966172083138e-01
605    , 5.979686274370876742e-01
605.5  , 5.984336007741880570e-01
606    , 5.987409998137156464e-01
606.5  , 5.989140732225249897e-01
607    , 5.989786528526778175e-01
607.5  , 5.989734864822656712e-01
608    , 5.989373218893800921e-01
608.5  , 5.989140732225249897e-01
609    , 5.989424882597922384e-01
609.5  , 5.990613147792734905e-01
610    , 5.993041341886481410e-01
610.5  , 5.996941951547711813e-01
611    , 6.002392472332610529e-01
611.5  , 6.009470399797360862e-01
612    , 6.018046574681655825e-01
612.5  , 6.027966005873129918e-01
613    , 6.038944542999110654e-01
613.5  , 6.050646371982802973e-01
614    , 6.062709846895352195e-01
614.5  , 6.074747489955837354e-01
615    , 6.086371823383346369e-01
615.5  , 6.097298696805205642e-01
616    , 6.107192296144619004e-01
616.5  , 6.115897630289218734e-01
617    , 6.123233876274580822e-01
617.5  , 6.129175202248641208e-01
618    , 6.133747440063461731e-01
618.5  , 6.137053917127286429e-01
619    , 6.139223792700420068e-01
619.5  , 6.140463721599355162e-01
620    , 6.141006190492639405e-01
620.5  , 6.141032022344700136e-01
621    , 6.140825367528210954e-01
621.5  , 6.140541217155539577e-01
622    , 6.140386226043170748e-01
622.5  , 6.140515385303477736e-01
623    , 6.141083686048822710e-01
623.5  , 6.142220287539512658e-01
624    , 6.143976853479669042e-01
624.5  , 6.146456711277538121e-01
625    , 6.149685692785178404e-01
625.5  , 6.153741293558776526e-01
626    , 6.158623513598330268e-01
626.5  , 6.164358184755902581e-01
627    , 6.170919475179428293e-01
627.5  , 6.178255721164790382e-01
628    , 6.186341090859923675e-01
628.5  , 6.195046425004525625e-01
629    , 6.204216732486226293e-01
629.5  , 6.213671190340600559e-01
630    , 6.223228975603217750e-01
630.5  , 6.232631769753470552e-01
631    , 6.241621254270742769e-01
631.5  , 6.249939110634428197e-01
632    , 6.257378684028032101e-01
632.5  , 6.263681655930949388e-01
633    , 6.268744698934931581e-01
633.5  , 6.272438653779672801e-01
634    , 6.274789352317236002e-01
634.5  , 6.275848458251742645e-01
635    , 6.275822626399680804e-01
635.5  , 6.274892679725478928e-01
636    , 6.273368600453874677e-01
636.5  , 6.271612034513716072e-01
637    , 6.269958795981804833e-01
637.5  , 6.268744698934931581e-01
638    , 6.268279725597829533e-01
638.5  , 6.268822194491113775e-01
639    , 6.270501264875087966e-01
639.5  , 6.273394432305934298e-01
640    , 6.277424201227471690e-01
640.5  , 6.282461412379390930e-01
641    , 6.288247747241084706e-01
641.5  , 6.294447391735756847e-01
642    , 6.300724531786611182e-01
642.5  , 6.306691689612733409e-01
643    , 6.311987219285264405e-01
643.5  , 6.316326970431535015e-01
644    , 6.319504288235053835e-01
644.5  , 6.321415845287577939e-01
645    , 6.322035809737043266e-01
645.5  , 6.321519172695820865e-01
646    , 6.320098420832458430e-01
646.5  , 6.318109368223751021e-01
647    , 6.315991156354739955e-01
647.5  , 6.314157094858398045e-01
648    , 6.313072157071830670e-01
648.5  , 6.313097988923892512e-01
649    , 6.314622068195498983e-01
649.5  , 6.317799385999018913e-01
650    , 6.322784933446816691e-01
650.5  , 6.329527046834771964e-01
651    , 6.337844903198456281e-01
651.5  , 6.347480184017257887e-01
652    , 6.358045411510261369e-01
652.5  , 6.369153107896546873e-01
653    , 6.380338299839015681e-01
653.5  , 6.391187677704690540e-01
654    , 6.401313763712654925e-01
654.5  , 6.410484071194356703e-01
655    , 6.418543609037429265e-01
655.5  , 6.425466545389811879e-01
656    , 6.431382039511810422e-01
656.5  , 6.436470914367854457e-01
657    , 6.441146479590919016e-01
657.5  , 6.445718717405738429e-01
658    , 6.450678433001474366e-01
658.5  , 6.456413104159047789e-01
659    , 6.463258544955247098e-01
659.5  , 6.471473073910686269e-01
660    , 6.481211682137731911e-01
660.5  , 6.492474369636386244e-01
661    , 6.505106145294278219e-01
661.5  , 6.518848690590799411e-01
662    , 6.533340359597094027e-01
662.5  , 6.548090347124001509e-01
663    , 6.562659511686477209e-01
663.5  , 6.576531216243305389e-01
664    , 6.589343814865625815e-01
664.5  , 6.600735661624584916e-01
665    , 6.610525933555752021e-01
665.5  , 6.618688798807070839e-01
666    , 6.625379248490903539e-01
666.5  , 6.630803937423741523e-01
667    , 6.635402007090622778e-01
667.5  , 6.639690094532769704e-01
668    , 6.644159004939346191e-01
668.5  , 6.649402870907754615e-01
669    , 6.655912497627159974e-01
669.5  , 6.664023699174355109e-01
670    , 6.674020625922012506e-01
670.5  , 6.686006605278378423e-01
671    , 6.699800814279022187e-01
671.5  , 6.715170766255393886e-01
672    , 6.731599824166273338e-01
672.5  , 6.748519687266314460e-01
673    , 6.765207063697805667e-01
673.5  , 6.780938661603033157e-01
674    , 6.795042852828411251e-01
674.5  , 6.806822177368286875e-01
675    , 6.815811661885559092e-01
675.5  , 6.821701324155496904e-01
676    , 6.824336173065733702e-01
676.5  , 6.823793704172450569e-01
677    , 6.820409731552442567e-01
677.5  , 6.814649228542809523e-01
678    , 6.807132159593021203e-01
678.5  , 6.798607648412847704e-01
679    , 6.789850650564123180e-01
679.5  , 6.781610289756623278e-01
680    , 6.774584025995995518e-01
680.5  , 6.769340160027585984e-01
681    , 6.766214505928188627e-01
681.5  , 6.765465382218416313e-01
682    , 6.767066957046206088e-01
682.5  , 6.770838407447131724e-01
683    , 6.776392255640275586e-01
683.5  , 6.783211864584411943e-01
684    , 6.790703101682140641e-01
684.5  , 6.798246002483991912e-01
685    , 6.805246434392558941e-01
685.5  , 6.811136096662495643e-01
686    , 6.815475847808765142e-01
686.5  , 6.817981537458696062e-01
687    , 6.818524006351979194e-01
687.5  , 6.817154918192739332e-01
688    , 6.814080927797464549e-01
688.5  , 6.809586185538827330e-01
689    , 6.804109832901866772e-01
689.5  , 6.798116843223684924e-01
690    , 6.792098021693442345e-01
690.5  , 6.786518341648238861e-01
691    , 6.781713617164867314e-01
691.5  , 6.777967998616003520e-01
692    , 6.775410645261951137e-01
692.5  , 6.774093220806833848e-01
693    , 6.773886565990344666e-01
693.5  , 6.774609857848056249e-01
694    , 6.775978946007297221e-01
694.5  , 6.777683848243331033e-01
695    , 6.779440414183488528e-01
695.5  , 6.780990325307155731e-01
696    , 6.782178590501967141e-01
696.5  , 6.782901882359680945e-01
697    , 6.783237696436474895e-01
697.5  , 6.783392687548840394e-01
698    , 6.783676837921513991e-01
698.5  , 6.784503457187469611e-01
699    , 6.786337518683810410e-01
699.5  , 6.789721491303817302e-01
700    , 6.795146180236655287e-01
700.5  , 6.803128222523545654e-01
701    , 6.814029264093343086e-01
701.5  , 6.828107623466660447e-01
702    , 6.845492459903800286e-01
702.5  , 6.866209605256827775e-01
703    , 6.890078236561311131e-01
703.5  , 6.916814203444582310e-01
704    , 6.946030028125720346e-01
704.5  , 6.977286569119690585e-01
705    , 7.010093021237325805e-01
705.5  , 7.044010242993590243e-01
706    , 7.078599092903444800e-01
706.5  , 7.113549588742155150e-01
707    , 7.148655075693229888e-01
707.5  , 7.183863890052551993e-01
708    , 7.219227695524241817e-01
708.5  , 7.254927315072724481e-01
709    , 7.291272730922735423e-01
709.5  , 7.328599757151069705e-01
710    , 7.367321703390704579e-01
710.5  , 7.407851879274619522e-01
711    , 7.450474435175483690e-01
711.5  , 7.495499353318034741e-01
712    , 7.543004129258454871e-01
712.5  , 7.592988762996744079e-01
713    , 7.645246599716410962e-01
713.5  , 7.699415993488603061e-01
714    , 7.755006139124156483e-01
714.5  , 7.811371240321542953e-01
715    , 7.867788005223053105e-01
715.5  , 7.923429814562729101e-01
716    , 7.977470049074614211e-01
716.5  , 8.029159585048938341e-01
717    , 8.077723466923864004e-01
717.5  , 8.122541730249925873e-01
718    , 8.163149401690024121e-01
718.5  , 8.199133171611179272e-01
719    , 8.230286385196903254e-01
719.5  , 8.256531546891010542e-01
720    , 8.277894488545566309e-01
